id,loss
2467,2877.822798
2471,6358.382516
2475,3716.069146
2478,2478.672327
2483,3382.870847
2485,1085.975013
2487,1302.570791
2494,826.043516
2497,1490.062616
2499,1435.022321
2503,1323.305559
2513,2662.023749
2515,2245.686252
2522,1443.427986
2523,1507.629326
2528,2370.607596
2532,4364.634512
2536,975.718948
2538,1506.016374
2539,912.092701
2540,2759.579875
2545,4951.094731
2548,888.772178
2549,912.894124
2553,2561.555532
2563,1568.178306
2566,4358.781824
2574,1250.182302
2575,1938.119555
2584,2037.540739
2588,1513.814968
2589,1000.102770
2592,1790.078669
2596,1135.846790
2598,1699.964639
2602,1002.714524
2603,1850.888177
2607,2621.700472
2609,1336.594262
2611,4015.451050
2627,1527.541615
2628,1820.274314
2630,2907.092335
2633,2147.718886
2636,8349.490344
2640,1105.065226
2641,1303.984815
2657,4076.458154
2659,1054.198651
2662,1026.910395
2663,1232.136378
2667,2591.578500
2670,1015.340902
2682,2172.085672
2694,3551.002711
2699,3659.683648
2700,3358.444428
2703,5461.037546
2708,2951.705159
2714,1128.771035
2725,466.345888
2726,1166.680695
2727,1186.115689
2732,2550.433051
2733,4942.732157
2736,5891.969442
2745,1187.766638
2760,1314.612033
2764,1980.436150
2765,6555.286066
2766,672.723722
2775,2656.063864
2783,1275.190272
2784,895.552379
2786,2247.091235
2801,1073.932002
2803,1601.722623
2813,4777.317879
2815,6016.465426
2816,1401.195579
2818,2539.829689
2819,2290.408170
2822,1126.975588
2825,1713.239916
2826,2128.885657
2830,1784.373956
2834,1610.198694
2835,4322.128345
2856,2066.906992
2873,7087.045541
2886,4425.238443
2892,1796.648317
2896,1132.329432
2897,976.747443
2899,1974.764818
2901,1100.279983
2909,5022.504949
2914,3278.367357
2915,1031.346181
2916,2509.477989
2919,982.406108
2926,1877.754185
2927,2246.836626
2933,2034.799831
2934,3517.209130
2941,1810.799159
2942,2031.137770
2946,2682.988243
2949,1879.445060
2952,1708.090985
2957,10805.359160
2962,2072.733501
2963,1079.022852
2965,1820.809886
2966,6199.518765
2971,2199.674324
2975,767.376842
2979,1141.847859
2985,7556.793556
2995,1320.942880
2996,1251.095433
3001,5325.367431
3007,2074.638742
3008,897.206591
3014,2580.183962
3017,10617.050670
3021,1504.614951
3025,2262.073695
3026,1529.535807
3034,2222.261838
3035,2015.674435
3044,3223.751045
3046,2927.203104
3047,5028.368059
3057,3553.961218
3059,5403.756563
3063,4660.880042
3065,1653.603944
3067,2310.514870
3069,1316.479975
3076,3194.697245
3086,1255.110776
3088,4509.497690
3090,1241.876782
3096,2811.122291
3100,1162.466930
3102,2085.622110
3103,2147.390395
3107,1431.699980
3118,1277.728168
3120,3483.432233
3123,2420.201335
3128,1143.219558
3132,1543.645636
3140,1009.469675
3152,2402.750732
3165,3098.943025
3183,1519.855442
3190,885.046254
3197,1490.973969
3201,1302.391854
3203,1142.184882
3214,1732.526224
3219,1338.970865
3220,1413.181792
3221,3995.113345
3229,1388.572889
3234,1106.362541
3235,2892.920919
3240,1585.668570
3241,1432.267041
3249,1561.518618
3254,912.512819
3264,4499.110676
3266,1950.795783
3270,682.188847
3282,1415.978261
3285,1543.690495
3289,1215.724942
3291,1945.619808
3295,1872.986224
3299,991.595057
3302,1285.647844
3303,6384.265150
3308,3784.183438
3309,3007.312623
3324,2427.310743
3327,4055.638859
3330,3590.310537
3335,923.731427
3339,2466.567844
3340,2038.410371
3343,1841.290008
3350,2268.388949
3353,1609.893897
3356,9614.056632
3361,3640.186092
3368,1028.425250
3376,1196.950925
3381,1211.007130
3383,2895.841403
3397,3220.494699
3403,1819.767329
3405,1358.592777
3410,1548.654919
3412,3039.372678
3416,3523.691606
3417,1391.409132
3423,2183.983395
3427,5343.598791
3435,3242.454947
3439,1309.007693
3441,2078.065281
3450,1628.856179
3453,1205.283284
3454,912.930685
3458,7233.864352
3459,1750.725054
3467,3957.281949
3469,5499.286996
3477,1021.659510
3478,7466.044186
3482,839.424103
3484,4224.236124
3506,1473.636604
3515,5425.984202
3522,3268.006099
3523,1867.397871
3526,1371.911675
3532,1128.058934
3534,1920.530611
3537,1512.861732
3539,846.549543
3542,8002.236204
3545,1391.746225
3552,1087.583993
3554,1347.154978
3573,1570.537320
3576,900.922707
3577,3185.522511
3580,1304.835431
3583,1108.241644
3584,1501.103509
3609,1089.335374
3613,4554.286814
3623,2157.574775
3624,3242.515375
3638,4777.959821
3642,1855.047371
3643,1599.012268
3647,1737.155606
3653,2092.604786
3654,3318.133297
3656,1226.973999
3658,1108.992220
3659,3736.419250
3663,7686.926966
3664,4102.168283
3666,918.535338
3681,1319.303986
3689,3775.949463
3694,4890.560911
3695,1485.189754
3699,1508.553168
3701,2150.136814
3704,3679.477236
3721,1458.131632
3726,3850.346948
3727,1971.588444
3729,1730.254763
3731,4045.075818
3738,1935.394489
3740,2164.475814
3744,1212.277762
3757,1035.672619
3758,962.118500
3778,1823.472305
3781,4144.268351
3790,4032.327224
3796,1508.771894
3798,5570.445546
3804,1204.280646
3813,1285.982845
3814,965.886128
3815,2730.186211
3818,1996.460202
3823,2935.683729
3826,5704.548251
3831,1521.625942
3834,3220.216318
3835,2625.386220
3849,2031.452220
3850,2206.403405
3855,1920.329425
3864,2388.258986
3867,1478.845965
3871,1230.530389
3879,1641.120939
3880,2318.099533
3882,3664.354528
3884,7648.397705
3893,2120.910139
3895,1676.101632
3901,2853.858388
3903,1134.982744
3913,1515.905854
3921,1657.640893
3929,2354.313930
3947,848.058294
3962,1478.849451
3963,1210.255826
3966,1847.890663
3975,1517.421026
3976,6088.257195
3977,3183.377186
3978,1489.237185
3979,1107.383586
3983,1880.521812
3985,802.148692
3989,7543.693895
3992,2397.305890
3995,1839.377291
4008,2223.918852
4013,1784.547854
4029,1422.998831
4035,2575.400182
4040,1519.252216
4048,709.338251
4060,1467.248242
4066,1123.290065
4075,967.568975
4079,2730.351114
4083,965.255380
4091,1800.288308
4092,4363.640560
4093,2223.327701
4098,3225.668547
4108,961.313236
4109,871.389071
4110,2904.586098
4116,1879.127866
4129,1140.673938
4130,3913.118944
4140,2236.490601
4146,1961.454895
4150,3018.329582
4151,6920.631094
4153,1528.821572
4169,6883.033048
4170,2292.303979
4179,1437.615440
4183,3106.895590
4188,2628.781851
4190,1537.635988
4193,1665.962043
4201,7826.162396
4205,1750.926271
4210,1652.598510
4226,1329.038294
4229,2160.381812
4241,2828.832161
4242,1367.626728
4257,4224.587497
4258,701.428469
4260,1982.018621
4263,6560.916690
4267,914.299141
4273,1855.925876
4274,1776.039280
4277,1761.742413
4281,1941.065132
4283,5784.585394
4293,2898.854972
4294,1133.081085
4305,3189.811860
4307,2208.327225
4318,1973.467500
4325,2356.231574
4327,5147.408687
4332,3199.267750
4335,3498.167811
4336,2650.847340
4337,685.820857
4339,4586.360737
4343,1290.092280
4346,1114.303475
4348,1395.046114
4350,3401.553075
4358,3299.739717
4359,3604.404234
4363,2121.016915
4366,3492.699608
4374,1084.059075
4375,2634.820295
4377,1112.739855
4393,3712.597873
4395,2584.185213
4400,1063.306531
4402,6268.643992
4404,10328.818765
4415,2492.461525
4418,1952.343540
4422,1315.775852
4430,1605.549485
4432,2602.330263
4433,962.521886
4435,5725.004708
4438,1485.132461
4444,1231.565690
4447,2149.178548
4451,5853.099655
4452,1644.016045
4457,1302.120633
4459,3503.377840
4469,1417.090297
4471,6986.427976
4486,1202.620293
4488,2302.128928
4510,1441.092349
4515,897.982568
4527,5347.791220
4530,622.825876
4534,1000.094724
4535,4203.249278
4536,1735.468224
4548,2742.568269
4549,1604.190032
4551,8407.184862
4556,2395.408825
4559,632.111532
4564,1285.781281
4570,3212.464378
4575,5875.943518
4584,2405.956849
4585,2221.995550
4591,2158.699179
4592,2240.035466
4593,1583.102409
4594,1143.411699
4598,1332.558848
4607,2867.165902
4608,906.911411
4620,1957.985852
4621,3178.841641
4625,3697.705894
4635,6075.253002
4638,4340.060021
4652,2373.023795
4657,2114.538612
4658,1376.281842
4666,5319.103592
4672,1376.101483
4676,3464.578071
4680,1099.511729
4681,4859.597258
4683,2026.401143
4684,1109.368988
4689,2730.215079
4690,2922.015594
4692,1973.452451
4697,1595.224554
4700,1291.853544
4705,14472.547233
4721,1585.359358
4726,1854.256964
4729,1158.245949
4731,5220.264769
4736,1909.042892
4739,1440.579930
4740,1329.945403
4753,1293.837590
4754,2648.659265
4755,3770.014549
4756,885.580409
4759,1818.060107
4764,1267.981221
4771,2278.679771
4772,2030.592993
4776,669.717649
4780,2654.808235
4784,605.303673
4786,1399.476901
4787,3506.379699
4789,1261.038663
4794,1709.882307
4800,1549.854219
4807,2553.975159
4813,9339.785623
4818,1557.674997
4823,7929.167963
4824,2656.372229
4829,2291.109305
4830,1623.995742
4835,2596.544065
4844,1848.130671
4845,2086.524944
4846,2210.834029
4847,1017.203740
4854,2002.298210
4857,3147.990926
4861,844.636804
4863,1466.768680
4866,1766.571111
4869,4163.521971
4871,1782.585210
4872,2378.976835
4875,2812.493726
4877,8112.698254
4878,1043.443958
4885,1936.989226
4886,1540.605361
4888,5073.848575
4890,972.633894
4896,1799.528197
4899,2354.404840
4913,845.238886
4916,1322.571668
4920,2804.268755
4925,1991.626120
4934,2399.253349
4941,2528.577069
4946,1516.163886
4954,2674.963479
4956,1180.007563
4958,4208.809779
4965,1105.803752
4966,1301.426229
4970,3080.436851
4977,1827.114948
4980,2755.324005
4984,1668.278168
4995,1140.918070
4997,2760.796026
4999,2593.713226
5005,3010.183920
5011,1377.319613
5015,1998.338913
5016,2765.030955
5019,2110.595697
5024,2271.335863
5030,2167.645542
5031,1746.958489
5034,2582.616449
5047,8252.957859
5048,1597.825277
5052,1558.303272
5061,2306.225136
5062,4690.622256
5067,2462.483290
5068,4162.414179
5077,1084.520104
5079,1339.824471
5090,2381.959880
5094,2624.031451
5103,2295.641199
5104,1001.455881
5106,2057.463177
5107,1956.223562
5110,1383.086859
5114,2141.071902
5116,5547.649156
5121,6974.195523
5122,2378.402785
5124,1062.507527
5132,3785.120317
5133,1441.425521
5138,2030.295841
5143,2518.576502
5153,1438.047208
5154,2227.734764
5155,1135.759437
5160,1591.934168
5169,2337.956612
5172,3047.319004
5173,3263.504365
5179,1193.813781
5182,3263.204503
5187,1226.758482
5192,3177.312854
5211,1833.751811
5213,3154.924503
5219,847.940507
5225,2805.505882
5226,1418.166208
5227,4938.182900
5228,1606.174436
5239,3674.389800
5241,1370.376435
5244,1457.227165
5248,4761.983455
5260,1568.422012
5266,1305.979883
5273,1455.964137
5280,7195.367733
5298,3522.529150
5300,1174.802395
5306,2875.301042
5307,1262.035680
5311,3663.812910
5316,821.448087
5323,913.474336
5332,1591.625613
5336,1693.241132
5338,1189.997989
5342,4428.550608
5347,1445.138849
5355,5730.403717
5357,2225.564987
5362,1484.984355
5363,1136.042229
5364,846.377779
5366,2398.012312
5374,5379.741817
5375,754.480923
5379,2514.531644
5380,3273.027302
5383,883.542554
5385,1257.749367
5390,1239.059765
5393,4412.554128
5398,1924.248474
5411,2709.581702
5414,1056.024920
5429,1371.811393
5432,8025.303636
5436,1078.917519
5437,4722.772599
5439,1274.956566
5440,3452.057971
5449,1377.578212
5458,1080.193512
5460,854.399933
5462,1591.098862
5463,2140.917476
5465,2290.072958
5467,3059.087879
5475,2661.240072
5483,1607.328022
5485,1280.786978
5489,1685.467520
5493,2581.047394
5497,728.148952
5501,1569.995092
5506,1146.803889
5507,1245.438622
5510,2760.570928
5524,5943.018825
5531,1459.109199
5542,2288.228500
5543,918.226241
5544,2918.224853
5552,2121.102029
5560,2113.977913
5563,3720.701995
5573,2944.850197
5579,864.614381
5584,2397.040636
5585,10736.850781
5594,1505.730021
5595,1831.273962
5597,2317.816593
5598,1501.291351
5604,1214.839448
5606,1430.723820
5610,1145.593757
5615,4718.886473
5631,1663.325856
5637,1094.051517
5646,1412.085951
5656,3682.514663
5658,8962.555648
5666,1235.266516
5668,2164.324506
5673,1299.011142
5680,1472.148236
5691,2645.525369
5692,10945.418935
5693,2019.669479
5697,2100.777963
5698,1246.305443
5700,2076.088995
5704,1926.916075
5705,2128.947378
5707,1212.951783
5710,948.218397
5716,930.932865
5720,1447.701773
5722,2267.837560
5727,1924.448917
5733,1731.289301
5737,2774.583128
5742,2743.941653
5747,1040.009305
5760,2113.606490
5774,2437.026257
5788,4611.641277
5796,1586.678365
5797,1544.196508
5800,2368.398577
5812,2280.506365
5814,1560.059302
5818,1291.681977
5819,3925.943782
5823,3510.903113
5826,2967.095569
5830,1437.505993
5831,1963.924391
5846,1915.934593
5864,1802.516173
5869,641.154260
5870,2946.409839
5879,1836.124604
5883,8386.751292
5886,1622.800219
5889,4508.258822
5904,2542.148477
5905,1225.754445
5910,2435.918647
5911,2512.945711
5914,1309.312693
5915,1480.053930
5920,1270.738924
5925,1602.471190
5926,2060.913696
5934,2980.853119
5939,3511.811098
5941,978.980046
5943,1012.994817
5949,3301.199563
5961,1697.583630
5965,5741.853266
5966,1874.115930
5969,744.351725
5970,1692.682706
5978,2274.784622
5979,2531.525652
5983,1624.456479
5985,6468.988778
5989,1329.645188
5997,1256.382105
6004,2226.073346
6010,4629.912472
6013,1665.055291
6019,1355.923120
6020,1056.114732
6032,1222.863288
6036,5921.628859
6037,5023.598357
6039,1948.001119
6050,2157.124414
6051,2301.376658
6053,3599.412522
6057,1923.910500
6059,1175.429925
6067,3394.076118
6068,1476.885718
6075,1094.265321
6078,1020.451455
6079,4932.630316
6080,3424.452972
6082,3844.157357
6084,1541.214088
6091,2680.506364
6092,1139.240328
6093,5829.450294
6096,1411.144740
6102,1152.148487
6105,1532.946882
6116,2115.174319
6122,735.448355
6126,1036.511038
6131,2442.138092
6140,4329.533358
6141,1054.604314
6146,795.466794
6147,2153.946486
6157,2920.046868
6162,1842.620683
6163,1492.746160
6165,1966.949526
6170,3800.652531
6208,1598.130598
6216,4057.127586
6218,1230.454388
6223,2511.782083
6224,1273.266814
6227,1921.815805
6240,10428.969245
6241,1119.728026
6246,1475.272114
6248,4291.305555
6249,1472.458727
6255,1144.579538
6261,2349.088688
6262,8664.762116
6269,1111.105051
6271,2229.293601
6278,2437.315591
6284,1666.800477
6285,1390.257346
6287,1270.962477
6288,2903.324592
6291,1978.921335
6296,1015.370502
6297,3776.086448
6304,2104.178590
6309,3040.637570
6310,1004.392580
6311,2782.434662
6316,1131.993041
6319,1388.707347
6332,8806.317334
6335,4226.994838
6336,1227.341758
6341,942.791798
6359,1074.432879
6369,1747.723917
6375,961.632062
6378,4180.187988
6380,2565.006721
6385,7792.013496
6387,8371.067253
6391,2602.960268
6392,941.973302
6393,2266.236681
6400,945.956481
6411,3196.193861
6415,2463.131421
6416,2540.000234
6419,3244.883168
6421,2206.370958
6432,2852.675553
6438,1514.369930
6444,980.933123
6445,1389.130272
6446,1247.345679
6448,4870.452518
6452,1455.559816
6459,1024.367353
6470,4049.780481
6475,1094.440461
6484,2230.813965
6492,2052.355823
6502,1358.335726
6505,1054.225909
6506,1624.107938
6513,1787.253610
6514,2486.238032
6524,3563.496402
6525,642.679114
6528,1735.180549
6529,5243.760929
6531,2342.930986
6538,1253.894361
6541,3622.542805
6546,2022.179856
6553,1151.422286
6563,883.048742
6567,1469.550017
6586,7974.031731
6588,2387.146172
6589,5168.688254
6591,2426.158886
6596,1232.174950
6607,1789.024673
6613,8539.862945
6615,2454.838080
6625,1261.170861
6629,2783.314416
6630,2703.376342
6632,1643.591865
6640,1087.990319
6645,1642.201100
6648,2816.060423
6656,1292.762997
6658,2950.113895
6661,1492.630053
6663,1895.187908
6665,2626.984800
6673,1817.321929
6676,1470.602680
6681,1433.956320
6683,2574.871228
6684,788.688882
6695,1076.515104
6697,1818.706797
6700,2711.852945
6702,1193.604407
6703,1161.193759
6704,2490.761076
6712,3115.887143
6716,4118.572105
6723,945.366290
6733,3656.006813
6734,2695.320815
6739,3532.796313
6743,867.325403
6746,1852.555657
6756,1472.093845
6758,1852.773298
6765,972.219366
6772,1801.224273
6776,3552.986416
6777,2207.484202
6784,1883.916850
6785,1313.749224
6788,1481.427073
6790,2288.449819
6792,1086.096305
6797,1431.225790
6802,1902.149946
6806,1094.998080
6808,1032.165700
6809,3971.461521
6810,1197.475379
6814,986.351908
6815,2606.604676
6819,861.991141
6824,3216.583865
6830,1765.313823
6835,3462.536675
6838,1173.656009
6845,6179.856260
6846,1434.113710
6847,2003.979970
6848,4505.586594
6849,3923.742593
6864,9946.136733
6869,1504.196784
6870,1755.024796
6876,2221.143841
6878,2101.390193
6890,8485.301738
6892,4571.239309
6899,1662.287444
6906,1136.069537
6908,1277.907446
6912,2013.207900
6913,1291.063639
6925,1195.391688
6932,1708.445098
6935,1086.564500
6939,1640.347782
6946,2366.651756
6950,1078.410381
6963,1410.150990
6972,3927.053332
6974,802.605091
6978,1865.485376
6979,831.778205
6985,3087.840494
6989,3626.662554
7005,1156.241355
7007,1196.804072
7009,4800.868065
7015,883.425482
7036,2172.995499
7047,3212.215397
7049,1179.814061
7054,3581.564917
7056,6874.271374
7058,573.926468
7061,1287.891517
7064,1100.446780
7066,1493.221956
7069,826.844666
7085,1195.974973
7086,6014.912647
7096,1340.687874
7103,8308.413363
7122,1159.846441
7125,4209.714839
7126,897.216999
7130,1481.789015
7134,5186.642310
7135,975.335522
7140,2968.265235
7145,1741.251934
7148,1630.436496
7151,5758.667384
7156,4530.015113
7157,1447.689461
7161,1809.524099
7163,3044.154061
7168,921.964961
7170,5958.557172
7174,917.927235
7175,6075.342800
7199,496.681837
7200,4236.871551
7203,2321.466223
7209,1896.626693
7210,10220.490515
7215,1358.405158
7240,3286.031512
7241,1310.497152
7248,2466.772785
7253,4946.633325
7260,2294.543255
7262,1277.457461
7264,2609.037863
7265,1900.229241
7267,5707.682551
7268,6421.319668
7269,2419.851339
7270,1390.091622
7271,862.629305
7274,4159.114608
7289,746.579291
7292,3069.637302
7293,3362.775925
7294,574.115609
7296,4125.019616
7298,1331.447121
7299,1399.226935
7304,5279.803320
7305,1199.003553
7308,2465.051445
7309,1605.742137
7310,1924.689063
7311,2055.565630
7312,2093.321813
7317,1102.039783
7319,8976.616060
7320,3071.404930
7329,4400.238873
7330,5337.358331
7331,3756.348636
7336,919.105239
7353,2247.817832
7358,2953.245578
7363,2891.922740
7365,3568.155176
7366,724.351416
7374,3962.557115
7377,1368.241596
7378,3761.313566
7382,1593.654143
7388,3029.986130
7398,1772.288254
7400,1821.597486
7411,1504.007229
7426,2888.975763
7434,5131.397344
7436,732.411503
7442,657.905116
7443,1660.611128
7464,1380.652696
7470,1552.342231
7476,824.639805
7478,1166.560559
7479,1970.284117
7480,2400.402573
7487,1419.403557
7495,3270.477129
7498,1974.928242
7507,4771.502190
7525,4042.594104
7527,1527.561925
7528,1413.806101
7533,862.188409
7535,3373.200815
7536,663.641118
7537,3424.339771
